Type,ID,Customer,Cycle,Weight,Labor,Price,Mold ID,Material,Dye,Additive
Part,4857L,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121P-GN4183 GREEN,R2086
Part,4857M,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121-701 BLACK,R2075
Part,4857N,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121-701 BLACK,R2075
Part,4857P,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121R-112 AZTEC GOLD,R2115MC
Part,4857Q,WILSON COOK,15,6,0.33,$0.00 ,4857,Lexan 121-701 Blk,R2075
Part,4935A,TRW-STEERING,14,26,0.5,$0.00 ,4935,DELRIN 500P NC010 NAT.,R1510
Part,4993A,GATES,16,49,0.5,$0.00 ,4993,DELRIN 500TL NAT.,R1525
Part,4993B,GATES KOREA,16,37,0.5,$0.00 ,4993,LUBRILOY RL NAT.,R1395
Part,5075A,LEAR,20,7.77,1,$0.00 ,5075,CYCOLAC EPB-3570 GRAY,R1910
Part,5115A,TRW-AEN,18,14,0.5,$0.00 ,5115,NORYL GTX 910-701 BLK,R2270
Part,5134A,TRW-AEN,22,23,0.5,$0.00 ,5134,MINLON 10B40 BLK,R1605
Part,5162A,GATES,15,15.99,0.5,$0.00 ,5162,LUBRILOY PDX-R-85514 NAT.,R1400
Part,5186A,TRW-AE,11,9.33,0.5,$0.00 ,5186,DELRIN 100 AF NAT.,R1527
Part,5187A,TRW-AE,12,16,0.5,$0.00 ,5187,ZYTEL 70G13 HSIL BLK,R1655
Part,5242A,TRW-AE,20,27,0.5,$0.00 ,5242,CELCON M90 BLK,R1885
Part,5243A,TRW-AE,25,12,0.5,$0.00 ,5243,ZYTEL 77G33L BLK,R1710
Part,5244A,TRW-AE,13,17,0.5,$0.00 ,5244,ZYTEL 77G43 L BLK,R1715
Part,5248A,ACCURATE,14,11,0.5,$0.00 ,5248,WELLAMID NY 1599 BLK,R2780
Part,5253A,TRW-AE,13,4,0.5,$0.00 ,5253,DELRIN 500T DYED WHITE,R1510MA
Part,5255A,GATES,22,76,0.5,$0.00 ,5255,LUBRILOY RL NAT.,R1395
Part,5255B,GATES,22,88,0.5,$0.00 ,5255,ZYTEL 103 HSIL BLK,R1640
Part,5262A,PED,15,23,0.5,$0.00 ,5262,CYCOLOY EHA-4051 BLK,R2025
Part,5262B,PED,15,23,0.5,$0.00 ,,CYCOLOY EHA-4051 BLK,R2025
Family,5262C,PED,15,23,0.5,$0.00 ,,CYCOLOY EHA-4051 BLK,R2025
Part,5281A,TRW-AE,16,10,0.5,$0.00 ,5281,ZYTEL 70G13 HSIL NAT.,R1660
Part,5282A,TRW-AEN,22,37,0.5,$0.00 ,5282,FERRO PH 71351 GRAY,R1245
Part,5284A,ROSS,25,16,1,$0.00 ,5284,FERRO NPEOONQOROR (ORANGE),R1006
Part,5335A,YAZAKI,42,657,0.5,$0.00 ,5335,VALOX 430 BK1066,R1250
Part,5361A,TRW-STEERING,13,19.061,0.5,$0.00 ,5361,AVPGY601 CP1000R NAT.,R1825
Part,5370A,LEAR-ZAINESVILLE,42,153.74,1,$0.00 ,5370,LEXAN 141-701 BLK,R2130
Part,5371A,TRW-AEN,20,24.16,0.5,$0.00 ,5371,NORYL GTX 902 70697 BLK,R2736MA
